%
% Integrated Log Set
%
% integratedLogSetV1.dat
% [generated from processIntegratedLogSetV1.m]
% [note : MATLAB loadable]
%
% columns are tab delimited
% row    = single depth sample
% column = single data category
%
% Well logs from Frio Brine Pilot #1 
% [For Frio C Reservoir Unit]
%
% UWI 5X2500071
%
% E/W  :  3737528.82 ft.
% N/S  :   160437.85 ft.
%
% C.  Data Comp.        Unit
% ---------------------------
% 1.  wireline depth    (m)
% 2.  wireline depth    (ft)
% 3.  density           (g/cc) 
% 4.  caliper           (inches) 
% 5.  gamma             (API) 
% 6.  thorium           (ppm) 
% 7.  uranium           (ppm) 
% 8.  potassium         (cfcf) 
% 9.  neutron porosity  (fraction) 
% 10. density porosity  (fraction) 
% 11. sp                (millivolts)
% 12. total resitivity  (ohms) 
% 13. Vp                (m/s)
% 14. Vs                (m/s)
%
% NOTES 
% 1-12  from frioBrine1_baseLogsPII.las
% 13,14 from Frio_compressional_shear_DSI_borehole_compensated.las
%
% 6-8   from spectral gamma
% 13,14 from dipole sonic
%
% Depth range : 4700-5200 ft
%               1000 samples
%
%
% Minor Proc. steps
% ---------------------------------
% a) LAS header strip
% b) column extraction
% c) set merge
% d) data subsection
% e) interpolate onto common mesh
% f) attach new header
% g) write out
%
%
% Assembled by Jonathan Ajo-Franlin, Mar.2nd,2006
%
1441.801802	4730.320872	2.192730	8.188272	133.609330	19.095090	0.010508	0.020126	0.518042	0.277174	41.143618	0.819509	2408.805905	909.118294
1441.954955	4730.823343	2.196004	8.258115	137.174451	19.014773	0.026490	0.019071	0.532896	0.275160	41.700266	0.815382	2407.098505	890.844906
1442.108108	4731.325814	2.192585	8.054703	139.512917	18.399708	0.077246	0.018252	0.500162	0.277270	42.054081	0.798689	2375.219063	857.109608
1442.261261	4731.828285	2.177177	8.151081	132.915687	20.423764	-0.704715	0.018206	0.540899	0.286601	41.719990	0.781102	2341.193785	839.285959
1442.414414	4732.330756	2.150448	8.211411	127.547696	21.957179	-1.164412	0.017849	0.602832	0.302791	40.615648	0.769258	2334.165827	845.567106
1442.567568	4732.833227	2.105714	8.386255	124.588757	21.400528	-0.993475	0.016855	0.671847	0.329876	39.915965	0.765480	2338.139035	864.604217
1442.720721	4733.335698	2.073275	8.898281	128.073405	20.721318	-0.842123	0.016705	0.653300	0.349529	39.879854	0.770276	2345.681255	880.444548
1442.873874	4733.838169	2.066831	8.496066	135.279007	19.835480	-0.537159	0.017093	0.601086	0.353407	40.465059	0.768341	2360.814728	870.453304
1443.027027	4734.340640	2.095387	8.756106	133.557466	20.216863	-0.221512	0.015902	0.570648	0.336168	40.512916	0.766949	2372.793583	860.641699
1443.180180	4734.843111	2.124512	8.660014	131.120895	19.655115	0.132087	0.015884	0.538501	0.318462	40.091932	0.760728	2372.113527	864.993584
1443.333333	4735.345582	2.130561	8.673017	121.963584	18.311334	0.577548	0.015575	0.507667	0.314816	39.412327	0.751893	2365.747654	877.116806
1443.486486	4735.848053	2.109940	8.171078	124.192200	17.713559	0.863529	0.016215	0.545770	0.327337	38.475487	0.732767	2351.617411	888.104009
1443.639640	4736.350524	2.094462	8.334510	122.381121	16.339347	0.888682	0.016519	0.578402	0.336725	38.488665	0.740547	2343.707872	892.327697
1443.792793	4736.852995	2.111070	8.691192	126.147698	14.716015	1.074610	0.018153	0.579100	0.326661	40.396362	0.757565	2360.409392	893.175745
1443.945946	4737.355466	2.144334	7.679453	130.921893	12.540193	1.572328	0.018916	0.515985	0.306480	42.149233	0.750778	2373.684293	898.839389
1444.099099	4737.857937	2.165688	7.267123	133.896322	11.458856	2.135157	0.018716	0.467629	0.293492	42.425512	0.750769	2407.881566	913.325560
1444.252252	4738.360408	2.166640	7.265374	140.705142	9.875742	2.230745	0.019053	0.466395	0.292898	41.811031	0.753882	2439.289270	901.385939
1444.405405	4738.862879	2.158531	7.198774	139.161084	9.356257	2.362742	0.017659	0.501439	0.297843	40.751590	0.757444	2435.829349	911.789330
1444.558559	4739.365350	2.162503	7.014582	138.377939	9.226034	2.526023	0.017632	0.499040	0.295490	39.009248	0.760758	2443.264755	958.008277
1444.711712	4739.867821	2.172665	7.114870	133.262610	9.658891	2.670693	0.019651	0.483275	0.289310	35.678241	0.758687	2450.771833	974.002164
1444.864865	4740.370292	2.185514	7.500315	126.315102	9.533168	2.803688	0.020649	0.443621	0.281507	31.744848	0.762901	2448.862788	965.257376
1445.018018	4740.872763	2.186035	7.513898	118.099191	9.337026	2.737977	0.020699	0.423459	0.281167	36.361356	0.767479	2440.293884	982.258145
1445.171171	4741.375234	2.180780	7.595581	121.387475	9.030391	2.680184	0.019957	0.452150	0.284408	41.321017	0.753250	2439.825596	1000.978066
1445.324324	4741.877704	2.174531	7.246989	126.169025	9.103653	2.629539	0.018877	0.486919	0.288207	42.429423	0.740152	2438.103523	962.355460
1445.477477	4742.380175	2.166978	7.148377	138.708792	9.060604	2.650708	0.017074	0.499417	0.292696	42.098978	0.740616	2432.261853	943.296243
1445.630631	4742.882646	2.161778	7.122866	141.924009	9.203725	2.559614	0.016954	0.481802	0.295855	41.362231	0.735128	2436.980591	975.153929
1445.783784	4743.385117	2.166753	7.084309	148.346197	8.912039	2.875982	0.017094	0.466075	0.292916	40.546120	0.740051	2443.442918	1004.539359
1445.936937	4743.887588	2.173036	7.182339	139.531415	10.514982	2.418572	0.016062	0.480346	0.289071	39.391005	0.741088	2448.617402	1005.610971
1446.090090	4744.390059	2.173641	7.165534	142.443205	11.173089	1.932838	0.017508	0.469601	0.288722	39.063951	0.752604	2447.264545	957.730444
1446.243243	4744.892530	2.162572	7.393924	134.654657	11.347297	1.561922	0.017395	0.454586	0.295406	40.361440	0.748549	2435.879181	907.849783
1446.396396	4745.395001	2.156802	7.098067	139.162848	11.858798	1.452661	0.016999	0.449673	0.298924	40.397204	0.735557	2418.785442	883.751088
1446.549550	4745.897472	2.164419	7.255639	123.306263	11.880895	1.498950	0.016147	0.446703	0.294260	40.347924	0.735437	2403.973067	869.905956
1446.702703	4746.399943	2.171846	7.224392	119.512265	11.896980	1.460358	0.016753	0.454760	0.289844	40.236082	0.733361	2369.701173	868.638066
1446.855856	4746.902414	2.167024	7.280030	114.498528	11.918501	1.484798	0.016046	0.447637	0.292706	40.125622	0.733527	2325.156375	875.149279
1447.009009	4747.404885	2.148729	7.282738	114.059241	12.351229	1.595460	0.017248	0.441704	0.303790	40.658686	0.729859	2351.204026	853.336477
1447.162162	4747.907356	2.139188	7.164688	116.215972	12.652426	1.803709	0.018172	0.445663	0.309628	40.774646	0.725557	2403.504753	831.955092
1447.315315	4748.409827	2.140090	7.301618	123.949465	12.362876	2.202825	0.017274	0.472369	0.309019	40.641930	0.706091	2406.252837	838.412369
1447.468468	4748.912298	2.142893	7.341520	131.508364	12.960597	1.610893	0.016790	0.475280	0.307308	40.586004	0.712555	2401.665601	839.416192
1447.621622	4749.414769	2.145966	7.476838	136.635536	13.857781	1.581700	0.016802	0.487580	0.305421	40.915110	0.733501	2400.878148	857.505127
1447.774775	4749.917240	2.149947	7.567989	131.435173	13.995976	2.280992	0.015905	0.484400	0.303082	40.747428	0.737655	2400.373133	871.871895
1447.927928	4750.419711	2.159223	7.373790	129.002461	14.569896	2.359129	0.016938	0.518116	0.297506	41.043350	0.720621	2401.083567	871.026175
1448.081081	4750.922182	2.166237	7.345665	130.244599	14.391223	2.425894	0.016965	0.512331	0.293135	40.683319	0.712948	2361.485015	891.631895
1448.234234	4751.424653	2.171568	7.338247	133.887357	14.252921	2.459835	0.016653	0.504145	0.289915	40.615390	0.721092	2349.428973	892.898596
1448.387387	4751.927124	2.173398	7.477604	137.956411	13.276895	2.812683	0.014735	0.486307	0.288821	40.505468	0.734568	2383.494073	906.383772
1448.540541	4752.429595	2.175544	7.355905	128.086234	12.529856	2.948186	0.013013	0.481914	0.287552	40.680812	0.737987	2381.654068	947.262723
1448.693694	4752.932066	2.175511	7.231671	121.054111	13.347190	2.926634	0.012781	0.471141	0.287558	41.155494	0.729141	2371.842435	949.288083
1448.846847	4753.434537	2.170765	7.353325	120.652034	13.848114	2.922069	0.012947	0.449736	0.290395	41.032738	0.725951	2376.955165	941.602700
1449.000000	4753.937008	2.166799	7.440575	132.237018	15.336979	3.026473	0.013407	0.441955	0.292853	40.747410	0.709977	2385.401776	911.927509
1449.153153	4754.439479	2.166434	7.496745	137.090539	14.575316	3.304335	0.012921	0.440554	0.293082	40.017906	0.706886	2405.661831	876.775658
1449.306306	4754.941950	2.182057	7.277202	134.272422	12.439831	3.482755	0.013352	0.457180	0.283663	39.536247	0.721064	2449.407526	873.670562
1449.459459	4755.444421	2.200068	7.274056	124.870236	11.269168	2.865166	0.012959	0.458382	0.272638	39.073154	0.734888	2497.528955	886.786633
1449.612613	4755.946892	2.217665	7.282232	123.638169	10.656347	2.828791	0.011230	0.468695	0.262037	37.765907	0.750446	2550.617056	900.740738
1449.765766	4756.449363	2.222380	7.298492	111.109645	10.146689	2.421462	0.010662	0.438039	0.259217	33.895498	0.784004	2590.188734	916.078219
1449.918919	4756.951834	2.223354	7.398219	97.919928	8.995277	2.577288	0.009738	0.399669	0.258554	29.105164	0.840405	2607.544770	928.039367
1450.072072	4757.454305	2.224720	7.627667	88.129195	9.701116	2.351618	0.010293	0.361914	0.257740	29.043160	0.846549	2603.276669	918.298089
1450.225225	4757.956776	2.214333	7.687978	95.076759	10.801881	2.234840	0.011415	0.375255	0.264076	29.661620	0.780127	2583.811842	924.277793
1450.378378	4758.459247	2.204176	7.690465	104.868421	11.205584	2.084214	0.012167	0.393365	0.270170	32.527403	0.727218	2577.903498	947.389322
1450.531532	4758.961718	2.194236	7.644118	114.423212	11.177973	2.265522	0.012225	0.396311	0.276253	33.708648	0.699537	2583.505853	955.931245
1450.684685	4759.464189	2.197780	7.664982	120.107113	10.341411	2.222605	0.011976	0.397482	0.274098	33.410175	0.730767	2621.673188	976.980824
1450.837838	4759.966660	2.200573	7.625162	127.341137	11.199264	2.532873	0.012844	0.425001	0.272357	35.968078	0.767430	2711.316334	1007.975753
1450.990991	4760.469131	2.212452	7.518239	126.965571	11.124718	2.708352	0.013447	0.443427	0.265213	36.914576	0.791082	2786.072371	1052.524632
1451.144144	4760.971602	2.226825	7.368701	123.798651	12.023888	2.720721	0.014474	0.447685	0.256453	37.141196	0.810345	2817.453626	1108.713283
1451.297297	4761.474072	2.249592	7.577740	119.450486	11.112830	2.700411	0.014391	0.394918	0.242672	36.176905	0.883073	2819.946871	1163.558058
1451.450450	4761.976543	2.264879	7.578491	118.179072	9.947590	2.834702	0.015074	0.374950	0.233355	35.451626	0.982640	2738.684371	1160.842333
1451.603604	4762.479014	2.265430	7.501727	122.999604	10.763538	2.339678	0.015284	0.348484	0.233077	34.587423	1.017574	2614.220755	1135.165746
1451.756757	4762.981485	2.243034	7.330168	124.755021	10.767437	2.468786	0.016068	0.363642	0.246635	32.086824	0.949368	2541.977280	1124.753351
1451.909910	4763.483956	2.219955	7.324906	126.472465	10.227060	2.415284	0.016598	0.378799	0.260642	33.378861	0.873534	2512.350208	1086.168579
1452.063063	4763.986427	2.199185	7.327706	126.598667	9.740476	2.719261	0.016773	0.400885	0.273228	34.171479	0.811216	2511.645454	1030.081394
1452.216216	4764.488898	2.198368	7.216400	132.685016	9.764594	2.561303	0.018559	0.461671	0.273719	34.499531	0.759369	2515.295304	992.851484
1452.369369	4764.991369	2.198346	7.078929	135.601112	10.177466	2.463268	0.019882	0.461980	0.273733	33.762214	0.752657	2507.266604	981.283602
1452.522523	4765.493840	2.204258	7.065026	132.431366	10.068425	2.624750	0.020502	0.494496	0.270126	33.061566	0.798766	2507.605871	989.609737
1452.675676	4765.996311	2.202043	7.255983	123.562336	10.688263	2.272581	0.019902	0.453677	0.271474	33.058114	0.838025	2512.337757	1008.921523
1452.828829	4766.498782	2.196012	7.484803	125.314904	11.487140	2.160414	0.020199	0.477009	0.275093	32.747174	0.845022	2534.300217	1021.415594
1452.981982	4767.001253	2.194104	7.235593	126.707321	12.307853	1.839454	0.019897	0.439057	0.276298	31.931140	0.829568	2556.459768	1057.967067
1453.135135	4767.503724	2.198441	7.486528	131.416442	13.179525	1.961629	0.018695	0.450968	0.273675	31.304119	0.824905	2522.922631	1119.025450
1453.288288	4768.006195	2.210716	7.575336	119.918231	12.209778	2.216323	0.018186	0.415553	0.266209	30.348523	0.829520	2486.776378	1168.695623
1453.441441	4768.508666	2.247785	7.669240	111.367435	11.383212	2.014364	0.016370	0.390148	0.243786	27.757864	0.857580	2564.401630	1184.803837
1453.594595	4769.011137	2.275744	7.833590	98.347176	10.581258	1.952544	0.014860	0.362141	0.226850	23.598809	0.897970	2603.684138	1160.974380
1453.747748	4769.513608	2.262275	7.667687	89.974752	9.384445	1.858057	0.013182	0.382801	0.234921	15.821342	0.806741	2519.655177	1073.178905
